ASSET ID,FEATURE TYPE,DIVISION NAME,LOCATION NAME,Location 1,LATITUDE,LONGITUDE
TABL585,TABLE,ACTON,BLACK MOUNTAIN PENINSULA DISTRICT PARK,"(-35.292262, 149.100651)",-35.292262,149.100651
SEAT2903,SEAT,AINSLIE,WAKEFIELD GARDENS - NEIGHBOURHOOD PARK,"(-35.261552, 149.143422)",-35.261552,149.143422
SEAT3708,SEAT,MACQUARIE,JAMISON SHOPPING CENTRE,"(-35.253532, 149.072026)",-35.253532,149.072026
SEAT3429,SEAT,KAMBAH,MARCONI CRESCENT NEIGHBOURHOOD PARK,"(-35.37875, 149.066213)",-35.37875,149.066213
TABL919,TABLE,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.234865, 149.073325)",-35.234865,149.073325
SEAT3793,SEAT,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.177395, 149.13071)",-35.177395,149.13071
SEAT4452,SEAT,RED HILL,RED HILL SHOPPING CENTRE,"(-35.340961, 149.131471)",-35.340961,149.131471
SEAT4271,SEAT,KINGSTON,KINGSTON SHOPPING CENTRE,"(-35.315584, 149.140423)",-35.315584,149.140423
SEAT5442,SEAT,TAYLOR,DEVENISH STREET NEIGHBOURHOOD PARK,"(-35.146752, 149.105627)",-35.146752,149.105627
SEAT32,SEAT,NGUNNAWAL,VIOLETS PARK,"(-35.176101, 149.109979)",-35.176101,149.109979
SEAT2296,SEAT,GIRALANG,BARACCHI CRESCENT NEIGHBOURHOOD PARK,"(-35.205797, 149.092818)",-35.205797,149.092818
SEAT2354,SEAT,HOLT,HOLT SHOPPING CENTRE,"(-35.224732, 149.011694)",-35.224732,149.011694
SEAT2441,SEAT,LATHAM,UMBAGONG DISTRICT PARK,"(-35.215438, 149.026266)",-35.215438,149.026266
TABL2185,TABLE,TAYLOR,DEVENISH STREET NEIGHBOURHOOD PARK,"(-35.146702, 149.10557)",-35.146702,149.10557
SEAT2890,SEAT,CITY,CITY WALK - ROAD VERGE,"(-35.280301, 149.132616)",-35.280301,149.132616
SEAT1064,SEAT,CURTIN,CURTIN SHOPPING CENTRE,"(-35.324952, 149.082203)",-35.324952,149.082203
SEAT4644,SEAT,KINGSTON,EYRE STREET ROAD VERGE,"(-35.314677, 149.146447)",-35.314677,149.146447
SEAT3614,SEAT,GARRAN,GARRAN SHOPPING CENTRE,"(-35.342424, 149.108316)",-35.342424,149.108316
SEAT3350,SEAT,PHILLIP,CORINNA STREET ROAD VERGE - ACT HEALTH,"(-35.344947, 149.08407)",-35.344947,149.08407
SEAT4702,SEAT,GUNGAHLIN,THE VALLEY AVENUE PEDESTRIAN PARKLAND,"(-35.185584, 149.124997)",-35.185584,149.124997
SEAT567,SEAT,CALWELL,BECKETT STREET - NEIGHBOURHOOD PARK,"(-35.439934, 149.097783)",-35.439934,149.097783
SEAT5441,SEAT,TAYLOR,DEVENISH STREET NEIGHBOURHOOD PARK,"(-35.146646, 149.105469)",-35.146646,149.105469
SEAT1940,SEAT,AINSLIE,CALVERT STREET - NEIGHBOURHOOD PARK,"(-35.254442, 149.157231)",-35.254442,149.157231
TABL580,TABLE,HARRISON,TANAMI STREET NEIGHBOURHOOD PARK,"(-35.198591, 149.157958)",-35.198591,149.157958
SEAT2943,SEAT,YARRALUMLA,YARRALUMLA SHOPPING CENTRE,"(-35.307574, 149.097831)",-35.307574,149.097831
SEAT943,SEAT,HUGHES,HUGHES SHOPPING CENTRE,"(-35.333279, 149.093821)",-35.333279,149.093821
SEAT1139,SEAT,TURNER,HAIG PARK,"(-35.269672, 149.128394)",-35.269672,149.128394
SEAT715,SEAT,PHILLIP,ANTIS STREET - PEDESTRIAN PARKLAND,"(-35.346066, 149.095164)",-35.346066,149.095164
SEAT326,SEAT,GREENWAY,TUGGERANONG TOWN PARK,"(-35.412932, 149.06587)",-35.412932,149.06587
SEAT3121,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.236554, 149.073687)",-35.236554,149.073687
SEAT3727,SEAT,BONYTHON,DERRINGTON CRESCENT PEDESTRIAN PARKLAND,"(-35.428941, 149.072597)",-35.428941,149.072597
SEAT4274,SEAT,KINGSTON,KINGSTON SHOPPING CENTRE,"(-35.31546, 149.14057)",-35.31546,149.14057
SEAT2751,SEAT,NARRABUNDAH,BOOLIMBA CRESCENT - ROAD VERGE,"(-35.331819, 149.152112)",-35.331819,149.152112
SEAT1481,SEAT,CITY,GLEBE PARK,"(-35.282618, 149.136141)",-35.282618,149.136141
SEAT3817,SEAT,BRADDON,HAIG PARK,"(-35.269281, 149.131437)",-35.269281,149.131437
SEAT890,SEAT,MAWSON,WILKINS STREET - NEIGHBOURHOOD PARK,"(-35.37038, 149.098438)",-35.37038,149.098438
SEAT451,SEAT,GORDON,GORDON SHOPPING CENTRE,"(-35.450063, 149.083737)",-35.450063,149.083737
SEAT325,SEAT,GREENWAY,COWLISHAW STREET - ROAD VERGE,"(-35.413208, 149.066035)",-35.413208,149.066035
SEAT3157,SEAT,WESTON,WESTON SHOPPING CENTRE,"(-35.340694, 149.052161)",-35.340694,149.052161
SEAT4528,SEAT,CASEY,DALKIN CRESCENT PEDESTRIAN PARKLAND,"(-35.173611, 149.095132)",-35.173611,149.095132
TABL427,TABLE,FISHER,ARALUEN STREET NEIGHBOURHOOD PARK,"(-35.360644, 149.057381)",-35.360644,149.057381
SEAT4524,SEAT,CASEY,KINGSLAND PARADE PEDESTRIAN PARKLAND,"(-35.173452, 149.096324)",-35.173452,149.096324
SEAT3070,SEAT,GRIFFITH,GRIFFITH SHOPPING CENTRE,"(-35.328392, 149.142246)",-35.328392,149.142246
SEAT4704,SEAT,CHAPMAN,CHAPMAN SHOPPING CENTRE,"(-35.355581, 149.040816)",-35.355581,149.040816
SEAT506,SEAT,FADDEN,HILTON CLOSE - NEIGHBOURHOOD PARK,"(-35.397905, 149.117328)",-35.397905,149.117328
SEAT2099,SEAT,BELCONNEN,DIDDAMS CLOSE PEDESTRIAN PARKLAND,"(-35.230097, 149.070282)",-35.230097,149.070282
SEAT3650,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.186101, 149.134945)",-35.186101,149.134945
SEAT716,SEAT,PHILLIP,ANTIS STREET - PEDESTRIAN PARKLAND,"(-35.346252, 149.095339)",-35.346252,149.095339
TABL118,TABLE,CITY,PETRIE PLAZA,"(-35.279671, 149.13145)",-35.279671,149.13145
TABL193,TABLE,ACTON,BLACK MOUNTAIN PENINSULA DISTRICT PARK,"(-35.291496, 149.100203)",-35.291496,149.100203
SEAT4210,SEAT,WARAMANGA,WORALUL STREET - PEDESTRIAN PARKLAND,"(-35.348783, 149.057472)",-35.348783,149.057472
SEAT3447,SEAT,CITY,LONDON CIRCUIT - LEGISLATIVE ASSEMBLY BUIILDING,"(-35.281515, 149.129955)",-35.281515,149.129955
SEAT1834,SEAT,CITY,PETRIE PLAZA,"(-35.279679, 149.131285)",-35.279679,149.131285
SEAT4285,SEAT,MAWSON,MAWSON SHOPPING CENTRE,"(-35.365419, 149.094458)",-35.365419,149.094458
SEAT3044,SEAT,CITY,PETRIE PLAZA,"(-35.279322, 149.132653)",-35.279322,149.132653
SEAT1712,SEAT,CITY,AINSLIE AVENUE - ROAD MEDIAN - ROAD VERGE,"(-35.280879, 149.131734)",-35.280879,149.131734
SEAT2289,SEAT,GIRALANG,GIRALANG DISTRICT PLAYING FIELD,"(-35.213501, 149.092043)",-35.213501,149.092043
TABL286,TABLE,YARRALUMLA,WESTON PARK,"(-35.292387, 149.088748)",-35.292387,149.088748
SEAT1278,SEAT,CITY,GLEBE PARK,"(-35.282091, 149.135229)",-35.282091,149.135229
SEAT3433,SEAT,KAMBAH,SULWOOD DRIVE NEIGHBOURHOOD PARK,"(-35.384317, 149.080448)",-35.384317,149.080448
SEAT1637,SEAT,CITY,CITY HILL,"(-35.282579, 149.128952)",-35.282579,149.128952
SEAT1267,SEAT,CITY,GLEBE PARK,"(-35.2816, 149.134886)",-35.2816,149.134886
SEAT741,SEAT,PHILLIP,PHILLIP TOWN CENTRE,"(-35.343921, 149.085255)",-35.343921,149.085255
SEAT2923,SEAT,HOLT,KIPPAX FAIR,"(-35.222357, 149.019592)",-35.222357,149.019592
TABL361,TABLE,KAMBAH,KAMBAH LOCAL SHOPPING CENTRE,"(-35.37929, 149.066184)",-35.37929,149.066184
SEAT4144,SEAT,KAMBAH,KAMBAH DISTRICT PARK,"(-35.391898, 149.063245)",-35.391898,149.063245
SEAT1564,SEAT,AINSLIE,WAKEFIELD GARDENS - NEIGHBOURHOOD PARK,"(-35.261872, 149.144327)",-35.261872,149.144327
SEAT3143,SEAT,STIRLING,SHERRATT PLACE PEDESTRIAN PARKLAND,"(-35.350853, 149.044812)",-35.350853,149.044812
SEAT2269,SEAT,FLOREY,TATTERSALL CRESCENT NEIGHBOURHOOD PARK,"(-35.223631, 149.057182)",-35.223631,149.057182
SEAT3585,SEAT,WATSON,MARY KITSON NEIGHBOUHOOD PARK,"(-35.232367, 149.159399)",-35.232367,149.159399
SEAT2368,SEAT,HOLT,KIPPAX FAIR,"(-35.222753, 149.019829)",-35.222753,149.019829
SEAT3170,SEAT,O'MALLEY,DUNOON STREET NEIGHBOURHOOD PARK,"(-35.35018, 149.105507)",-35.35018,149.105507
TABL538,TABLE,RED HILL,RED HILL LOOKOUT,"(-35.32829, 149.116391)",-35.32829,149.116391
SEAT3241,SEAT,WATSON,WATSON SHOPS,"(-35.239095, 149.153329)",-35.239095,149.153329
TABL935,TABLE,BELCONNEN,LAKE GINNINDERRA WESTERN FORESHORES,"(-35.225611, 149.063273)",-35.225611,149.063273
TABL151,TABLE,ACTON,ACTON PARK DISTRICT PARK,"(-35.288779, 149.126202)",-35.288779,149.126202
SEAT3608,SEAT,O'MALLEY,DALMAN CRESCENT NEIGHBOURHOOD PARK,"(-35.348718, 149.113527)",-35.348718,149.113527
SEAT2439,SEAT,LATHAM,CHAMBERS STREET NEIGHBOURHOOD PARK,"(-35.221998, 149.035716)",-35.221998,149.035716
SEAT2405,SEAT,KALEEN,GEORGINA CRESCENT PEDESTRIAN PARKLAND,"(-35.221311, 149.104329)",-35.221311,149.104329
SEAT2688,SEAT,GRIFFITH,FLINDERS WAY - NEIGHBOURHOOD PARK,"(-35.322848, 149.134148)",-35.322848,149.134148
TABL610,TABLE,MELBA,MELBA SHOPPING CENTRE,"(-35.208389, 149.048779)",-35.208389,149.048779
SEAT3353,SEAT,PHILLIP,JULIANA / ALBEMARIE WALKWAY,"(-35.344034, 149.085514)",-35.344034,149.085514
SEAT682,SEAT,PHILLIP,ROWE PLACE - NEIGHBOURHOOD PARK,"(-35.351011, 149.097737)",-35.351011,149.097737
SEAT1613,SEAT,CITY,NORTHBOURNE AVENUE - ROAD MEDIAN,"(-35.277286, 149.129443)",-35.277286,149.129443
SEAT29,SEAT,NGUNNAWAL,NOBLE CLOSE NEIGHBOURHOOD PARK,"(-35.181346, 149.111113)",-35.181346,149.111113
SEAT4479,SEAT,PHILLIP,EASTY STREET ROAD VERGE,"(-35.34724, 149.091308)",-35.34724,149.091308
TABL573,TABLE,DUNLOP,JAMES HARRISON STREET NEIGHBOURHOOD PARK,"(-35.191558, 149.017061)",-35.191558,149.017061
SEAT3101,SEAT,MAWSON,MAWSON SHOPPING CENTRE,"(-35.365389, 149.09441)",-35.365389,149.09441
SEAT2724,SEAT,KINGSTON,KINGSTON SHOPPING CENTRE,"(-35.31502, 149.14115)",-35.31502,149.14115
SEAT3691,SEAT,HARRISON,NULLARBOR AVENUE PEDESTRIAN PARKLAND,"(-35.201641, 149.156984)",-35.201641,149.156984
SEAT3198,SEAT,PHILLIP,PHILLIP TOWN CENTRE,"(-35.344326, 149.087679)",-35.344326,149.087679
TABL895,TABLE,CITY,GLEBE PARK,"(-35.282432, 149.136749)",-35.282432,149.136749
SEAT727,SEAT,PHILLIP,WODEN TOWN PARK,"(-35.344139, 149.088467)",-35.344139,149.088467
SEAT3414,SEAT,DUNLOP,HANRAHAN CRESCENT NEIGHBOURHOOD PARK,"(-35.18614, 149.030886)",-35.18614,149.030886
SEAT2080,SEAT,BELCONNEN,EMU BANK PEDESTRIAN PARKLAND,"(-35.23932, 149.072197)",-35.23932,149.072197
SEAT2651,SEAT,GRIFFITH,BOUGAINVILLE STREET - LANEWAY,"(-35.321076, 149.131955)",-35.321076,149.131955
SEAT2449,SEAT,MACQUARIE,BADGERY STREET NEIGHBOURHOOD PARK,"(-35.252892, 149.064311)",-35.252892,149.064311
SEAT4102,SEAT,KAMBAH,FRIEND PLACE NEIGHBOURHOOD PARK,"(-35.376958, 149.059264)",-35.376958,149.059264
TABL41,TABLE,HALL,HALL PARK,"(-35.171493, 149.069989)",-35.171493,149.069989
SEAT3918,SEAT,CASEY,JOHN CRAWFORD CRESCENT NEIGHBOURHOOD PARK,"(-35.172059, 149.094006)",-35.172059,149.094006
SEAT2258,SEAT,EVATT,CARLILE STREET PEDESTRIAN PARKLAND,"(-35.218372, 149.060774)",-35.218372,149.060774
SEAT571,SEAT,CALWELL,CALWELL SHOPPING CENTRE,"(-35.434408, 149.113349)",-35.434408,149.113349
SEAT2658,SEAT,GRIFFITH,FLINDERS WAY - MANUKA SHOPPING CENTRE,"(-35.320793, 149.133465)",-35.320793,149.133465
TABL351,TABLE,KAMBAH,KAMBAH DISTRICT PARK,"(-35.391819, 149.062074)",-35.391819,149.062074
SEAT3519,SEAT,RED HILL,LADY NELSON PLACE NEIGHBOURHOOD PARK,"(-35.3424, 149.130269)",-35.3424,149.130269
SEAT4146,SEAT,PHILLIP,EDISON DISTRICT PARK,"(-35.339973, 149.091691)",-35.339973,149.091691
TABL613,TABLE,BONYTHON,BURGOYNE STREET NEIGHBOURHOOD PARK,"(-35.426279, 149.071706)",-35.426279,149.071706
SEAT3657,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.18467, 149.13524)",-35.18467,149.13524
SEAT4105,SEAT,YARRALUMLA,MUELLER STREET NEIGHBOURHOOD PARK,"(-35.307183, 149.100787)",-35.307183,149.100787
SEAT514,SEAT,FADDEN,MULLAN STREET - PEDESTRIAN PARKLAND,"(-35.404473, 149.119055)",-35.404473,149.119055
SEAT1394,SEAT,DOWNER,DUFFIELD PLACE - NEIGHBOURHOOD PARK,"(-35.244784, 149.149195)",-35.244784,149.149195
TABL11,TABLE,BELCONNEN,LAKE GINNINDERRA WESTERN FORESHORES,"(-35.227609, 149.063473)",-35.227609,149.063473
SEAT1693,SEAT,CITY,VETERANS PARK,"(-35.276947, 149.129961)",-35.276947,149.129961
TABL342,TABLE,HUGHES,GROOM STREET - PEDESTRIAN PARKLAND,"(-35.332808, 149.08902)",-35.332808,149.08902
SEAT380,SEAT,GARRAN,GARRAN NEIGHBOURHOOD OVAL,"(-35.342099, 149.101687)",-35.342099,149.101687
TABL963,TABLE,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.178839, 149.13083)",-35.178839,149.13083
SEAT884,SEAT,PEARCE,MACFARLAND CRESCENT - NEIGHBOURHOOD PARK,"(-35.362001, 149.079181)",-35.362001,149.079181
SEAT2559,SEAT,DEAKIN,THESIGER COURT - PEDESTRIAN PARKLAND,"(-35.317633, 149.094876)",-35.317633,149.094876
SEAT4692,SEAT,NGUNNAWAL,BINDUGAN CRESCENT NEIGHBOURHOOD PARK,"(-35.163161, 149.106085)",-35.163161,149.106085
SEAT377,SEAT,PHILLIP,PHILLIP TOWN CENTRE,"(-35.343997, 149.085264)",-35.343997,149.085264
SEAT1080,SEAT,CURTIN,DENHAM PLACE - PEDESTRIAN PARKLAND,"(-35.326559, 149.075237)",-35.326559,149.075237
SEAT3908,SEAT,O'CONNOR,COCKLE STREET - PEDESTRIAN PARKLAND,"(-35.264865, 149.113234)",-35.264865,149.113234
SEAT2298,SEAT,GIRALANG,CAPELLA CRESCENT PEDESTRIAN PARKLAND,"(-35.214572, 149.091457)",-35.214572,149.091457
SEAT1598,SEAT,CITY,CANBERRA HOUSE,"(-35.278759, 149.126763)",-35.278759,149.126763
SEAT3859,SEAT,COOK,TEMPLETON STREET NEIGHBOURHOOD PARK,"(-35.259051, 149.061848)",-35.259051,149.061848
SEAT2361,SEAT,HOLT,KIPPAX FAIR,"(-35.221969, 149.020511)",-35.221969,149.020511
SEAT4659,SEAT,KINGSTON,NORGROVE NEIGHBOURHOOD PARK,"(-35.31505, 149.147297)",-35.31505,149.147297
SEAT2768,SEAT,NARRABUNDAH,MCKINLAY PLACE - PEDESTRIAN PARKLAND,"(-35.332514, 149.146592)",-35.332514,149.146592
SEAT712,SEAT,PHILLIP,TANK STREET - ROAD MEDIAN,"(-35.347518, 149.093595)",-35.347518,149.093595
SEAT2201,SEAT,CHARNWOOD,SADLEIR PLACE NEIGHBOURHOOD PARK,"(-35.199889, 149.041664)",-35.199889,149.041664
SEAT3327,SEAT,CHARNWOOD,COVINGTON CRESCENT PEDESTRIAN PARKLAND,"(-35.203649, 149.035246)",-35.203649,149.035246
SEAT3664,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.184998, 149.135013)",-35.184998,149.135013
SEAT1736,SEAT,CITY,CIVIC COMMERCIAL CENTRE,"(-35.276091, 149.128834)",-35.276091,149.128834
SEAT2309,SEAT,FRASER,MOUNT ROGERS RESERVE,"(-35.196308, 149.056922)",-35.196308,149.056922
SEAT4191,SEAT,LYNEHAM,LYNEHAM SHOPS,"(-35.252365, 149.124702)",-35.252365,149.124702
SEAT100,SEAT,WANNIASSA,WANNIASSA DISTRICT PLAYING FIELD 2,"(-35.393243, 149.082853)",-35.393243,149.082853
TABL261,TABLE,YARRALUMLA,MARINER PLACE - PEDESTRIAN PARKLAND,"(-35.300304, 149.118587)",-35.300304,149.118587
SEAT2146,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.234967, 149.073698)",-35.234967,149.073698
TABL915,TABLE,BELCONNEN,TOWNSEND PLACE PEDESTRIAN PARKLAND,"(-35.23431, 149.073327)",-35.23431,149.073327
SEAT655,SEAT,TORRENS,HORROCKS STREET - NEIGHBOURHOOD PARK,"(-35.367991, 149.089636)",-35.367991,149.089636
SEAT207,SEAT,KAMBAH,ORTLOFF PLACE - NEIGHBOURHOOD PARK,"(-35.392735, 149.055609)",-35.392735,149.055609
SEAT4248,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.25021, 149.139602)",-35.25021,149.139602
SEAT111,SEAT,WANNIASSA,WANNIASSA SHOPPING CENTRE,"(-35.391247, 149.085736)",-35.391247,149.085736
SEAT4387,SEAT,WRIGHT,LINDSAY PRYOR STREET PEDESTRIAN PARKLAND,"(-35.32663, 149.037108)",-35.32663,149.037108
SEAT1615,SEAT,CITY,MOORE STREET ROAD VERGE,"(-35.27775, 149.127752)",-35.27775,149.127752
SEAT2232,SEAT,COOK,DEXTER STREET NEIGHBOURHOOD PARK,"(-35.258121, 149.071192)",-35.258121,149.071192
SEAT3740,SEAT,DUNLOP,PERCY BEGG CIRCUIT SEMI NATURAL OPEN SPACE,"(-35.190628, 149.01382)",-35.190628,149.01382
TABL989,TABLE,SCULLIN,SCULLIN SHOPPING CENTRE,"(-35.233753, 149.040241)",-35.233753,149.040241
SEAT2556,SEAT,BARTON,TELOPEA PARK,"(-35.315223, 149.136862)",-35.315223,149.136862
SEAT2300,SEAT,FRASER,SHAKESPEARE CRESCENT NEIGHBOURHOOD PARK,"(-35.19197, 149.040639)",-35.19197,149.040639
SEAT2321,SEAT,HAWKER,ERLDUNDA CIRCUIT NEIGHBOURHOOD PARK,"(-35.251556, 149.039627)",-35.251556,149.039627
SEAT168,SEAT,KAMBAH,SPRINGBETT STREET - PEDESTRIAN PARKLAND,"(-35.393082, 149.059059)",-35.393082,149.059059
SEAT3626,SEAT,CITY,LATIN AMERICAN PLAZA - CHILDERS ST,"(-35.276972, 149.126033)",-35.276972,149.126033
SEAT1795,SEAT,CITY,CIVIC COMMERCIAL CENTRE,"(-35.280662, 149.134069)",-35.280662,149.134069
SEAT761,SEAT,PHILLIP,PHILLIP TOWN CENTRE,"(-35.343512, 149.08518)",-35.343512,149.08518
SEAT3500,SEAT,GRIFFITH,FRANKLIN STREET - MANUKA SHOPS,"(-35.319822, 149.132645)",-35.319822,149.132645
SEAT3317,SEAT,MACQUARIE,JAMISON SHOPPING CENTRE,"(-35.253359, 149.071915)",-35.253359,149.071915
SEAT1504,SEAT,CITY,GLEBE PARK,"(-35.28082, 149.135209)",-35.28082,149.135209
SEAT1477,SEAT,CITY,GLEBE PARK,"(-35.283026, 149.136782)",-35.283026,149.136782
SEAT4059,SEAT,CASEY,MINTY GROVE PEDESTRIAN PARKLAND,"(-35.166155, 149.09807)",-35.166155,149.09807
SEAT3729,SEAT,BONYTHON,BURGOYNE STREET NEIGHBOURHOOD PARK,"(-35.426328, 149.07165)",-35.426328,149.07165
SEAT683,SEAT,PHILLIP,ROWE PLACE - NEIGHBOURHOOD PARK,"(-35.351591, 149.097589)",-35.351591,149.097589
SEAT1231,SEAT,O'CONNOR,COCKLE STREET - PEDESTRIAN PARKLAND,"(-35.264853, 149.113394)",-35.264853,149.113394
SEAT2683,SEAT,GRIFFITH,WELLS GARDENS - NEIGHBOURHOOD PARK,"(-35.327581, 149.133786)",-35.327581,149.133786
SEAT2209,SEAT,CHARNWOOD,BUCKMASTER CRESCENT PEDESTRIAN PARKLAND,"(-35.199928, 149.02626)",-35.199928,149.02626
SEAT3496,SEAT,CITY,MORT STREET - BUS INTERCHAGE,"(-35.277904, 149.130578)",-35.277904,149.130578
SEAT1894,SEAT,CAMPBELL,ELLIOTT PLACE - NEIGHBOURHOOD PARK,"(-35.29217, 149.15294)",-35.29217,149.15294
SEAT4349,SEAT,GREENWAY,LAKE TUGGERANONG DISTRICT PARK,"(-35.397864, 149.071856)",-35.397864,149.071856
SEAT1337,SEAT,LYNEHAM,GOODCHILD STREET - NEIGHBOURHOOD PARK,"(-35.240854, 149.119101)",-35.240854,149.119101
SEAT2312,SEAT,FRASER,MOUNT ROGERS RESERVE,"(-35.200372, 149.05754)",-35.200372,149.05754
SEAT1189,SEAT,O'CONNOR,"O""CONNOR DISTRICT PLAYING FIELD","(-35.261205, 149.123525)",-35.261205,149.123525
SEAT1016,SEAT,DUFFY,CARGELLIGO STREET - PEDESTRIAN PARKLAND,"(-35.334142, 149.030011)",-35.334142,149.030011
TABL534,TABLE,CITY,MARCUS CLARKE STREET ROAD VERGE,"(-35.276237, 149.126775)",-35.276237,149.126775
SEAT1264,SEAT,CITY,GLEBE PARK,"(-35.281374, 149.134765)",-35.281374,149.134765
SEAT33,SEAT,NGUNNAWAL,WIRRIA CIRCUIT NEIGHBOURHOOD PARK,"(-35.172846, 149.111091)",-35.172846,149.111091
TABL2184,TABLE,TAYLOR,DEVENISH STREET NEIGHBOURHOOD PARK,"(-35.146666, 149.10557)",-35.146666,149.10557
SEAT3643,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.186083, 149.134624)",-35.186083,149.134624
SEAT3734,SEAT,BONYTHON,STELLA HUME PEDESTRIAN PARKLAND,"(-35.427751, 149.07143)",-35.427751,149.07143
SEAT4544,SEAT,BONNER,KARTINYERI STREET PEDESTRIAN PARKLAND,"(-35.153253, 149.148085)",-35.153253,149.148085
TABL603,TABLE,GORDON,POINT HUT DISTRICT PARK,"(-35.455846, 149.084333)",-35.455846,149.084333
TABL982,TABLE,FORDE,VOLPATO STREET NEIGHBOURHOOD PARK,"(-35.160459, 149.148947)",-35.160459,149.148947
SEAT4294,SEAT,YARRALUMLA,LENNOX GARDENS NARA PARK,"(-35.298559, 149.121574)",-35.298559,149.121574
TABL576,TABLE,DUNLOP,JAMES HARRISON STREET PEDESTRIAN PARK,"(-35.191002, 149.01702)",-35.191002,149.01702
SEAT3163,SEAT,WESTON,WESTON SHOPPING CENTRE,"(-35.341439, 149.053506)",-35.341439,149.053506
SEAT580,SEAT,CALWELL,CALWELL SHOPPING CENTRE,"(-35.435103, 149.114505)",-35.435103,149.114505
SEAT4103,SEAT,KAMBAH,FRIEND PLACE NEIGHBOURHOOD PARK,"(-35.376931, 149.059278)",-35.376931,149.059278
SEAT3983,SEAT,PHILLIP,EDDISON DISTRICT PARK,"(-35.339964, 149.09149)",-35.339964,149.09149
SEAT4143,SEAT,KAMBAH,KAMBAH DISTRICT PARK,"(-35.39182, 149.063308)",-35.39182,149.063308
SEAT1021,SEAT,DUFFY,GLENMAGGIE STREET - PEDESTRIAN PARKLAND,"(-35.336637, 149.032862)",-35.336637,149.032862
SEAT1271,SEAT,CITY,GLEBE PARK,"(-35.281859, 149.135021)",-35.281859,149.135021
SEAT1686,SEAT,CITY,VETERANS PARK,"(-35.277069, 149.130684)",-35.277069,149.130684
SEAT1643,SEAT,CITY,CITY HILL,"(-35.281624, 149.129045)",-35.281624,149.129045
SEAT4101,SEAT,GILMORE,ROSMAN CIRCUIT NEIGHBOURHOOD PARK,"(-35.421235, 149.14215)",-35.421235,149.14215
SEAT2870,SEAT,PHILLIP,PHILLIP TOWN CENTRE,"(-35.344494, 149.085701)",-35.344494,149.085701
TABL2186,TABLE,TAYLOR,DEVENISH STREET NEIGHBOURHOOD PARK,"(-35.146683, 149.105525)",-35.146683,149.105525
SEAT1502,SEAT,CITY,GLEBE PARK,"(-35.280738, 149.135435)",-35.280738,149.135435
SEAT4058,SEAT,CASEY,YEEND AVENUE NEIGHBOURHOOD PARK,"(-35.166752, 149.097303)",-35.166752,149.097303
SEAT4117,SEAT,BONNER,MOBOURNE STREET NEIGHBOURHOOD PARK,"(-35.15979, 149.133577)",-35.15979,149.133577
SEAT3078,SEAT,KINGSTON,KINGSTON SHOPPING CENTRE,"(-35.31664, 149.141775)",-35.31664,149.141775
SEAT37,SEAT,NGUNNAWAL,HOMESTEAD PARK,"(-35.173201, 149.106963)",-35.173201,149.106963
SEAT3485,SEAT,CITY,MORT STREET - BUS INTERCHANGE,"(-35.277807, 149.130478)",-35.277807,149.130478
TABL967,TABLE,BELCONNEN,GINNINDERRA PENINSULA DISTRICT PARK,"(-35.22483, 149.06937)",-35.22483,149.06937
TABL47,TABLE,HAWKER,MURRANJI STREET NEIGHBOURHOOD PARK,"(-35.246789, 149.032112)",-35.246789,149.032112
SEAT4563,SEAT,CITY,ALINGA STREET ROAD VERGE,"(-35.27842, 149.128697)",-35.27842,149.128697
SEAT2681,SEAT,GRIFFITH,BABBAGE CRESCENT - PEDESTRIAN PARKLAND,"(-35.33289, 149.136574)",-35.33289,149.136574
SEAT1703,SEAT,CITY,LONDON CIRCUIT - ROAD VERGE,"(-35.279732, 149.130718)",-35.279732,149.130718
TABL391,TABLE,FADDEN,FADDEN PINES DISTRICT PARK,"(-35.411688, 149.120195)",-35.411688,149.120195
SEAT496,SEAT,GILMORE,WATTERSON PLACE - PEDESTRIAN PARKLAND,"(-35.41646, 149.137305)",-35.41646,149.137305
SEAT2062,SEAT,BELCONNEN,BELCONNEN INTERCHANGE,"(-35.239844, 149.069296)",-35.239844,149.069296
SEAT2918,SEAT,HOLT,KIPPAX FAIR,"(-35.22204, 149.019408)",-35.22204,149.019408
SEAT3796,SEAT,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.177482, 149.130422)",-35.177482,149.130422
SEAT3261,SEAT,HOLT,KIPPAX FAIR,"(-35.222199, 149.019289)",-35.222199,149.019289
SEAT894,SEAT,MAWSON,DU FAUR PLACE - PEDESTRIAN PARKLAND,"(-35.358439, 149.09567)",-35.358439,149.09567
SEAT4070,SEAT,CASEY,CASEY DOG PARK,"(-35.167625, 149.09922)",-35.167625,149.09922
